"part_id","age","ageRound","cueDum","cueContrast","blockNum","trialNum","tType","acc","reachRT","minDist","minPDist","szDummyAgg","Reach Type","Age","Condition","Trial Type"
1072,6.19,6,0,-0.5,6,24,0.5,1,787.047761725,0,0,1,"Go: Accurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,7,25,0.5,1,954.284644686,0,0,1,"Go: Accurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,7,26,-0.5,1,0,1.388758,1,0,"No-go: Non-Reach","6 (n=27)","No Cue Highlight","No-Go"
1072,6.19,6,0,-0.5,7,27,0.5,1,887.363950256,0,0,1,"Go: Accurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,7,28,0.5,0,0,0.771274775859657,0.569397256246489,1,"Go: Inaccurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,8,29,0.5,1,1096.28276504,0,0,1,"Go: Accurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,8,30,0.5,1,892.085160594,0,0,1,"Go: Accurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,8,31,0.5,1,673.17551584,0,0,1,"Go: Accurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,8,32,0.5,1,814.62465832,0,0,1,"Go: Accurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,9,33,0.5,1,774.724487215,0,0,1,"Go: Accurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,9,34,-0.5,1,0,1.388758,1,0,"No-go: Non-Reach","6 (n=27)","No Cue Highlight","No-Go"
1072,6.19,6,0,-0.5,9,35,0.5,1,642.091418151,0,0,1,"Go: Accurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,9,36,0.5,1,884.309584973,0,0,1,"Go: Accurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,10,37,0.5,1,774.292131187,0,0,1,"Go: Accurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,10,38,0.5,1,661.288010422,0,0,1,"Go: Accurate","6 (n=27)","No Cue Highlight","Go"
1072,6.19,6,0,-0.5,10,39,-0.5,1,0,1.30592,1,0,"No-go: Non-Reach","6 (n=27)","No Cue Highlight","No-Go"
1072,6.19,6,0,-0.5,10,40,-0.5,1,0,0.936735919434262,0.691549729159632,1,"No-go: Partial Reach","6 (n=27)","No Cue Highlight","No-Go"
1073,4.18,4,1,0.5,1,1,0.5,1,1184.82807046,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,1,2,0.5,1,1312.05726205,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,1,3,-0.5,1,0,1.30592,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1073,4.18,4,1,0.5,1,4,0.5,1,1667.29604756,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,2,5,0.5,1,2309.35959029,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,2,6,0.5,1,1529.63286173,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,2,7,0.5,1,1850.37649074,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,2,8,-0.5,1,0,1.354546,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1073,4.18,4,1,0.5,3,9,0.5,1,2342.58100414,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,3,10,0.5,1,2057.69274523,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,3,11,-0.5,1,0,1.30592,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1073,4.18,4,1,0.5,3,12,0.5,1,1305.03489566,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,4,13,0.5,1,2018.03207607,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,4,14,-0.5,1,0,1.388758,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1073,4.18,4,1,0.5,4,15,0.5,1,1183.45420319,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,4,16,0.5,1,2237.93784529,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,5,17,0.5,1,1683.54067462,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,5,18,0.5,1,1995.90001674,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,5,19,0.5,1,1980.52408337,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,5,20,0.5,1,1906.55542235,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,6,21,-0.5,1,0,1.27303672335683,0.807362274093694,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1073,4.18,4,1,0.5,6,22,-0.5,1,0,1.388758,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1073,4.18,4,1,0.5,6,23,0.5,1,1721.01112059,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,6,24,0.5,1,1205.41616506,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,7,25,0.5,1,2814.72421414,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,7,26,-0.5,1,0,0.379414442973295,0.273204145699463,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1073,4.18,4,1,0.5,7,27,0.5,1,1333.33655703,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,7,28,-0.5,1,0,1.354546,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1073,4.18,4,1,0.5,8,29,0.5,1,2041.20861623,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,8,30,0.5,1,1676.62070808,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,8,31,0.5,1,1786.14891693,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,8,32,0.5,1,1984.08134654,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,9,33,-0.5,1,0,1.11727420663721,0.708577394278364,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1073,4.18,4,1,0.5,9,34,-0.5,1,0,1.388758,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1073,4.18,4,1,0.5,9,35,0.5,1,1871.012941,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,9,36,0.5,1,1418.51915908,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,10,37,-0.5,1,0,1.11412963258704,0.706583099526596,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1073,4.18,4,1,0.5,10,38,-0.5,1,0,1.388758,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1073,4.18,4,1,0.5,10,39,0.5,1,1859.05773775,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1073,4.18,4,1,0.5,10,40,0.5,1,1784.75684533,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,1,1,-0.5,1,0,1.576785,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1074,4.23,4,1,0.5,1,2,0.5,1,1442.63379695,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,1,3,0.5,1,1182.0678208,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,1,4,0.5,1,1183.6237323,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,2,5,-0.5,0,1522.09451282,0,0,1,"No-go: Full Reach","4 (n=37)","Cue Highlight","No-Go"
1074,4.23,4,1,0.5,2,6,0.5,1,1187.68503121,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,2,7,-0.5,1,0,0.434464730230677,0.332688625819865,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1074,4.23,4,1,0.5,2,8,0.5,1,1301.28079676,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,3,9,0.5,1,2034.87119218,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,3,10,0.5,1,1186.35098636,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,3,11,0.5,1,1548.26227156,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,3,12,-0.5,1,0,0.609381682218605,0.449878913096052,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1074,4.23,4,1,0.5,4,13,0.5,1,2620.59992761,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,4,14,0.5,1,1183.5042655,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,4,15,-0.5,1,0,0.925061739914187,0.708360190451319,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1074,4.23,4,1,0.5,4,16,0.5,1,1185.80030184,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,5,17,0.5,1,2056.25630054,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,5,18,-0.5,1,0,1.06119660656302,0.764133568672884,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1074,4.23,4,1,0.5,5,19,0.5,1,1316.97303243,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,5,20,-0.5,1,0,1.354546,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1074,4.23,4,1,0.5,6,21,0.5,1,1937.45633774,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,6,22,0.5,1,1184.69153717,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,6,23,0.5,1,1414.66664243,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,6,24,0.5,1,1694.94291767,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,7,25,0.5,1,2436.03923498,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,7,26,0.5,1,2015.74855554,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,7,27,0.5,1,1186.33733294,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,7,28,0.5,1,1369.8671984,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,8,29,0.5,1,1528.68111036,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,8,30,0.5,1,1673.50433371,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,8,31,-0.5,1,0,0.438998593497075,0.336160403008664,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1074,4.23,4,1,0.5,8,32,-0.5,1,0,1.354546,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1074,4.23,4,1,0.5,9,33,-0.5,1,0,1.576785,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1074,4.23,4,1,0.5,9,34,0.5,1,1405.98198213,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,9,35,-0.5,1,0,0.740351822421502,0.566919736600635,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1074,4.23,4,1,0.5,9,36,0.5,1,1185.32584817,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,10,37,-0.5,1,0,1.576785,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1074,4.23,4,1,0.5,10,38,0.5,1,2936.3959285,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,10,39,0.5,1,1205.18747182,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1074,4.23,4,1,0.5,10,40,0.5,1,1330.38402279,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1075,5.89,5,1,0.5,1,1,0.5,1,1999.47320879,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,1,2,0.5,1,964.953590184,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,1,3,0.5,1,752.384783002,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,1,4,0.5,1,1581.58096555,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,2,5,0.5,1,1408.64267619,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,2,6,-0.5,1,0,0.991537195140249,0.713974065416904,1,"No-go: Partial Reach","5 (n=44)","Cue Highlight","No-Go"
1075,5.89,5,1,0.5,2,7,-0.5,1,0,1.11457500123009,0.85347877452684,1,"No-go: Partial Reach","5 (n=44)","Cue Highlight","No-Go"
1075,5.89,5,1,0.5,2,8,0.5,1,982.663674979,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,3,9,-0.5,1,0,1.576785,1,0,"No-go: Non-Reach","5 (n=44)","Cue Highlight","No-Go"
1075,5.89,5,1,0.5,3,10,-0.5,1,0,1.388758,1,0,"No-go: Non-Reach","5 (n=44)","Cue Highlight","No-Go"
1075,5.89,5,1,0.5,3,11,-0.5,1,0,1.30592,1,0,"No-go: Non-Reach","5 (n=44)","Cue Highlight","No-Go"
1075,5.89,5,1,0.5,3,12,0.5,1,1181.39482499,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,4,13,0.5,1,1945.56471356,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,4,14,0.5,1,967.080097413,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,4,15,0.5,1,1183.38024779,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,4,16,0.5,1,1183.01900313,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,5,17,-0.5,1,0,1.576785,1,0,"No-go: Non-Reach","5 (n=44)","Cue Highlight","No-Go"
1075,5.89,5,1,0.5,5,18,0.5,1,1507.12533551,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,5,19,0.5,1,1184.83774131,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,5,20,-0.5,0,1337.79437165,0,0,1,"No-go: Full Reach","5 (n=44)","Cue Highlight","No-Go"
1075,5.89,5,1,0.5,6,21,0.5,1,2224.18381507,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,6,22,0.5,1,967.734888662,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,6,23,0.5,1,967.080666218,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,6,24,0.5,1,968.905093381,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,7,25,0.5,0,0,1.576785,1,0,"Go: Inaccurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,7,26,-0.5,1,0,1.388758,1,0,"No-go: Non-Reach","5 (n=44)","Cue Highlight","No-Go"
1075,5.89,5,1,0.5,7,27,0.5,1,751.513244817,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,7,28,0.5,1,751.952996012,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,8,29,0.5,1,1183.70451452,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,8,30,0.5,0,0,0.325155716181211,0.234134180455638,1,"Go: Inaccurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,8,31,-0.5,0,1173.68808482,0,0,1,"No-go: Full Reach","5 (n=44)","Cue Highlight","No-Go"
1075,5.89,5,1,0.5,8,32,0.5,1,965.796683682,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,9,33,-0.5,1,0,1.576785,1,0,"No-go: Non-Reach","5 (n=44)","Cue Highlight","No-Go"
1075,5.89,5,1,0.5,9,34,0.5,1,3088.97766075,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,9,35,0.5,1,967.982355272,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,9,36,0.5,1,967.984061921,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,10,37,0.5,1,4096.84482752,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1075,5.89,5,1,0.5,10,38,-0.5,1,0,1.388758,1,0,"No-go: Non-Reach","5 (n=44)","Cue Highlight","No-Go"
1075,5.89,5,1,0.5,10,39,-0.5,1,0,1.30592,1,0,"No-go: Non-Reach","5 (n=44)","Cue Highlight","No-Go"
1075,5.89,5,1,0.5,10,40,0.5,1,970.299440436,0,0,1,"Go: Accurate","5 (n=44)","Cue Highlight","Go"
1076,4.09,4,1,0.5,1,1,0.5,1,1749.87939536,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,1,2,0.5,1,967.08351071,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,1,3,-0.5,1,0,1.08146222570388,0.828122875600255,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1076,4.09,4,1,0.5,1,4,0.5,1,1432.16965185,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,2,5,-0.5,1,0,1.576785,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1076,4.09,4,1,0.5,2,6,-0.5,1,0,1.05724169697713,0.761285765394067,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1076,4.09,4,1,0.5,2,7,0.5,1,1700.89520374,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,2,8,-0.5,1,0,1.354546,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1076,4.09,4,1,0.5,3,9,0.5,1,1528.55026582,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,3,10,0.5,1,1418.11240325,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,3,11,0.5,1,1186.37146638,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,3,12,0.5,1,1185.9857596,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,4,13,-0.5,1,0,1.576785,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1076,4.09,4,1,0.5,4,14,0.5,1,2248.72967065,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,4,15,0.5,1,1183.18910105,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,4,16,0.5,1,1186.32367975,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,5,17,0.5,1,2339.30022083,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,5,18,0.5,1,1695.40883787,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,5,19,-0.5,1,0,1.30592,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1076,4.09,4,1,0.5,5,20,0.5,1,2897.80477085,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,6,21,0.5,1,3988.53688547,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,6,22,0.5,1,2122.08984816,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,6,23,-0.5,1,0,1.30592,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1076,4.09,4,1,0.5,6,24,0.5,1,1189.90142294,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,7,25,-0.5,1,0,1.576785,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1076,4.09,4,1,0.5,7,26,-0.5,1,0,1.388758,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1076,4.09,4,1,0.5,7,27,0.5,1,1576.11564826,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,7,28,-0.5,1,0,1.354546,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1076,4.09,4,1,0.5,8,29,0.5,1,1212.75881608,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,8,30,0.5,0,0,1.388758,1,0,"Go: Inaccurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,8,31,0.5,1,1604.21194066,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,8,32,-0.5,1,0,0.719419113629035,0.531114568002146,1,"No-go: Partial Reach","4 (n=37)","Cue Highlight","No-Go"
1076,4.09,4,1,0.5,9,33,0.5,1,2421.65146233,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,9,34,0.5,0,0,1.388758,1,0,"Go: Inaccurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,9,35,-0.5,1,0,1.30592,1,0,"No-go: Non-Reach","4 (n=37)","Cue Highlight","No-Go"
1076,4.09,4,1,0.5,9,36,0.5,1,3787.52335301,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,10,37,0.5,1,966.56923485,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,10,38,0.5,1,751.572409412,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,10,39,0.5,1,963.58654974,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1076,4.09,4,1,0.5,10,40,0.5,1,965.889412677,0,0,1,"Go: Accurate","4 (n=37)","Cue Highlight","Go"
1077,4.57,4,0,-0.5,1,1,0.5,1,895.88875277,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,1,2,-0.5,1,0,0.607908234855244,0.437735181259258,1,"No-go: Partial Reach","4 (n=37)","No Cue Highlight","No-Go"
1077,4.57,4,0,-0.5,1,3,-0.5,1,0,1.30592,1,0,"No-go: Non-Reach","4 (n=37)","No Cue Highlight","No-Go"
1077,4.57,4,0,-0.5,1,4,-0.5,1,0,1.354546,1,0,"No-go: Non-Reach","4 (n=37)","No Cue Highlight","No-Go"
1077,4.57,4,0,-0.5,2,5,-0.5,1,0,1.576785,1,0,"No-go: Non-Reach","4 (n=37)","No Cue Highlight","No-Go"
1077,4.57,4,0,-0.5,2,6,0.5,1,828.880449058,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,2,7,0.5,1,1250.50915568,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,2,8,0.5,1,1397.56868198,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,3,9,0.5,1,1196.65754936,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,3,10,0.5,0,0,1.388758,1,0,"Go: Inaccurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,3,11,0.5,1,2824.18768317,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,3,12,0.5,0,0,1.354546,1,0,"Go: Inaccurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,4,13,0.5,1,1125.29724464,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,4,14,0.5,1,775.505002588,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,4,15,0.5,1,285.866748076,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,4,16,0.5,1,555.29942899,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,5,17,0.5,1,1035.14255211,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,5,18,0.5,1,2368.28227364,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,5,19,0.5,1,722.681378946,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,5,20,-0.5,1,0,0.378722160815751,0.279593428953872,1,"No-go: Partial Reach","4 (n=37)","No Cue Highlight","No-Go"
1077,4.57,4,0,-0.5,6,21,-0.5,0,1990.29532168,0,0,1,"No-go: Full Reach","4 (n=37)","No Cue Highlight","No-Go"
1077,4.57,4,0,-0.5,6,22,0.5,1,1163.57039311,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
1077,4.57,4,0,-0.5,6,23,0.5,1,1480.16454559,0,0,1,"Go: Accurate","4 (n=37)","No Cue Highlight","Go"
